Time,V_1(V),V_2(V),Power(W) 
2422.2748186588287,0.0002966,0.0002651,0.366517931
2423.4448187351227,0.0002949,0.0002657,0.366101533
2425.744818687439,0.0002909,0.0002649,0.366716176
2426.924818754196,0.0002909,0.0002646,0.365942895
2428.0548186302185,0.0002902,0.0002647,0.365744621
2429.2348186969757,0.0002891,0.0002635,0.366180837
2430.584818840027,0.0002895,0.0002638,0.365863591
2431.9048187732697,0.0002899,0.0002637,0.365823895
2433.2648186683655,0.0002899,0.0002639,0.365447193
2434.4048187732697,0.0002910,0.0002645,0.365605801
2435.574818611145,0.0002926,0.0002652,0.365586013
2436.7348186969757,0.0002928,0.0002654,0.365724772
2437.8748185634613,0.0002932,0.0002664,0.365685165
2439.0948185920715,0.0002944,0.0002663,0.3652291
2440.254818677902,0.0002958,0.0002660,0.365764439
2441.424818754196,0.0002967,0.0002664,0.365308374
2442.5648188591003,0.0002970,0.0002653,0.36562562
2443.714818716049,0.0002987,0.0002652,0.365903258
2444.854818582535,0.0003003,0.0002650,0.365923047
2446.044818878174,0.0002999,0.0002660,0.365942895
2447.4348187446594,0.0002987,0.0002657,0.365962714
2448.784818649292,0.0002991,0.0002654,0.366121322
2449.9448187351227,0.0002994,0.0002659,0.366061866
2451.1048188209534,0.0002981,0.0002665,0.36588341
2452.2748186588287,0.0002980,0.0002661,0.36602217
2453.424818754196,0.0002970,0.0002659,0.366339415
2454.5648188591003,0.0002952,0.0002652,0.366299808
2456.1448187828064,0.0002952,0.0002661,0.366240293
2457.3148186206818,0.0002955,0.0002642,0.366121322
2458.5248186588287,0.0002976,0.0002630,0.366200656
2459.664818763733,0.0002979,0.0002616,0.366379112
2460.8248188495636,0.0002975,0.0002601,0.366081685
2461.964818716049,0.0002972,0.0002597,0.366339415
2463.114818572998,0.0002965,0.0002602,0.366160989
2464.754818677902,0.0002957,0.0002605,0.366736025
2465.9348187446594,0.0002943,0.0002611,0.366736025
2467.504818677902,0.0002930,0.0002621,0.365843743
2468.654818534851,0.0002937,0.0002629,0.365823895
2470.4848186969757,0.0002965,0.0002644,0.365784287
2471.6448187828064,0.0002955,0.0002627,0.365645468
2473.5548186302185,0.0002955,0.0002612,0.365685165
2474.714818716049,0.0002951,0.0002597,0.365724772
2475.954818725586,0.0002935,0.0002576,0.365685165
2477.114818572998,0.0002924,0.0002597,0.365665317
2478.464818716049,0.0002909,0.0002593,0.366398931
2479.6448187828064,0.0002905,0.0002593,0.366914451
2480.804818868637,0.0002925,0.0002616,0.366319656
2481.9448187351227,0.0002923,0.0002610,0.36744982
2483.114818572998,0.0002907,0.0002592,0.368044645
2484.254818677902,0.0002905,0.0002593,0.36758858
2485.494818687439,0.0002913,0.0002593,0.367291152
2486.654818534851,0.0002917,0.0002585,0.367370516
2487.8148186206818,0.0002938,0.0002607,0.368302435
2488.9748187065125,0.0002933,0.0002599,0.368064463
2490.114818572998,0.0002944,0.0002612,0.36810416
2491.424818754196,0.0002939,0.0002616,0.368084311
2492.664818763733,0.0002928,0.0002604,0.367747217
2493.9048187732697,0.0002928,0.0002616,0.367866188
2495.084818840027,0.0002920,0.0002609,0.367866188
2496.2648186683655,0.0002914,0.0002600,0.368084311
2497.4148185253143,0.0002904,0.0002596,0.36784637
2498.574818611145,0.0002895,0.0002603,0.367945492
2499.7748186588287,0.0002909,0.0002605,0.367985189
2500.9348187446594,0.0002917,0.0002611,0.367866188
2502.0948185920715,0.0002918,0.0002600,0.36744982
2503.2748186588287,0.0002917,0.0002607,0.367727399
2504.4448187351227,0.0002914,0.0002612,0.367826521
2505.614818572998,0.0002907,0.0002613,0.36810416
2507.084818840027,0.0002914,0.0002605,0.36784637
2508.2648186683655,0.0002928,0.0002619,0.368223071
2509.454818725586,0.0002922,0.0002616,0.368005008
2510.614818572998,0.0002933,0.0002622,0.368163615
2511.7648186683655,0.0002922,0.0002595,0.367767066
2513.164818763733,0.0002924,0.0002604,0.367509276
2514.3148186206818,0.0002940,0.0002594,0.367806673
2515.814831018448,0.0002966,0.0002611,0.367271394
2517.5948843955994,0.0002949,0.0002585,0.367786914
2518.734918832779,0.0002948,0.0002584,0.367985189
2520.0349576473236,0.0002938,0.0002588,0.368242919
2521.5950045585632,0.0002916,0.0002575,0.36758858
2522.8350415229797,0.0002918,0.0002576,0.367568791
2524.5550932884216,0.0002919,0.0002568,0.368084311
2525.715128183365,0.0002923,0.0002566,0.367985189
2526.8651626110077,0.0002917,0.0002566,0.367687762
2528.0151970386505,0.0002918,0.0002555,0.367628247
2529.285234928131,0.0002896,0.0002555,0.367727399
2530.4252693653107,0.0002899,0.0002562,0.367529124
2531.5653035640717,0.0002904,0.0002561,0.367489427
2532.7053377628326,0.0002906,0.0002561,0.367271394
2533.8753728866577,0.0002888,0.0002553,0.367092907
2535.0254073143005,0.0002893,0.0002566,0.367568791
2536.1754417419434,0.0002878,0.0002573,0.367568791
2537.3254764080048,0.0002879,0.0002578,0.36705327
2538.485511302948,0.0002881,0.0002597,0.367172182
2539.635545730591,0.0002878,0.0002594,0.366854936
2540.7755796909332,0.0002875,0.0002603,0.366835177
2541.9256143569946,0.0002866,0.0002598,0.367013603
2543.0456478595734,0.0002866,0.0002596,0.367013603
2544.2056827545166,0.0002881,0.0002614,0.367251545
2545.4257192611694,0.0002862,0.0002616,0.367350698
2547.165771484375,0.0002882,0.0002614,0.367687762
2548.4958114624023,0.0002888,0.0002604,0.367608398
2549.655846118927,0.0002896,0.0002605,0.367767066
2550.8558824062347,0.0002921,0.0002616,0.368143767
2552.1359207630157,0.0002941,0.0002609,0.368084311
2553.2859551906586,0.0002941,0.0002595,0.368024796
2554.5859940052032,0.0002938,0.0002560,0.36784637
2555.7460289001465,0.0002921,0.0002543,0.368084311
2556.8860630989075,0.0002904,0.0002539,0.368044645
2563.2362534999847,0.0002917,0.0002567,0.367469668
2567.7763895988464,0.0002906,0.0002572,0.366894633
2572.536532640457,0.0002947,0.0002563,0.366696358
2577.7366886138916,0.0002949,0.0002541,0.366755813
2584.74689912796,0.0002971,0.0002552,0.366815329
2590.3070657253265,0.0002930,0.0002523,0.367132574
2592.9971463680267,0.0002933,0.0002547,0.367112726
2596.577253818512,0.0002915,0.0002558,0.367271394
2598.4973113536835,0.0002911,0.0002573,0.36719203
2599.647346019745,0.0002901,0.0002556,0.366973907
2600.807380914688,0.0002919,0.0002579,0.367390305
2602.0674183368683,0.0002915,0.0002576,0.36810416
2603.207452774048,0.0002906,0.0002572,0.36744982
2604.377487897873,0.0002896,0.0002568,0.36744982
2605.517522096634,0.0002869,0.0002556,0.36719203
2606.657556295395,0.0002871,0.0002563,0.367747217
2607.8075907230377,0.0002883,0.0002584,0.367548943
2609.2276332378387,0.0002873,0.0002583,0.367548943
2610.4676706790924,0.0002875,0.0002581,0.367231697
2611.607704639435,0.0002886,0.0002594,0.367092907
2613.6177649497986,0.0002885,0.0002583,0.367311001
2614.90780377388,0.0002896,0.0002576,0.367271394
2616.077838897705,0.0002968,0.0002638,0.367429972
2617.2678747177124,0.0002944,0.0002610,0.367548943
2618.417909145355,0.0002938,0.0002586,0.367727399
2619.567943572998,0.0002940,0.0002580,0.367410153
2620.697977542877,0.0002937,0.0002577,0.367469668
2621.8680126667023,0.0002917,0.0002557,0.366914451
2623.028047323227,0.0002916,0.0002550,0.36705327
2624.1780819892883,0.0002917,0.0002552,0.366914451
2625.308115720749,0.0002925,0.0002553,0.367231697
2626.468150615692,0.0002948,0.0002562,0.367469668
2627.6081845760345,0.0002942,0.0002558,0.367687762
2628.778219938278,0.0002965,0.0002578,0.367231697
2629.918254137039,0.0002948,0.0002564,0.367548943
2631.278294801712,0.0002958,0.0002566,0.367925674
2632.428329229355,0.0002942,0.0002565,0.368064463
2633.5683636665344,0.0002933,0.0002557,0.368024796
2634.7183980941772,0.0002926,0.0002550,0.368143767
2635.8584322929382,0.0002917,0.0002549,0.368123919
2637.0184671878815,0.0002916,0.0002549,0.368599832
2638.1685016155243,0.0002924,0.0002561,0.368421406
2639.2985355854034,0.0002922,0.0002568,0.36810416
2640.46857047081,0.0002929,0.0002581,0.368342042
2641.608604669571,0.0002925,0.0002587,0.367985189
2642.8086409568787,0.0002903,0.0002593,0.367826521
2643.948674917221,0.0002893,0.0002595,0.367826521
2645.1087098121643,0.0002897,0.0002579,0.367826521
2646.268744468689,0.0002917,0.0002585,0.367866188
2647.4087789058685,0.0002901,0.0002583,0.367687762
2648.8088207244873,0.0002892,0.0002596,0.367489427
2649.9488549232483,0.0002888,0.0002588,0.367291152
2651.0988895893097,0.0002896,0.0002574,0.367251545
2652.2589240074158,0.0002900,0.0002561,0.367548943
2653.4089589118958,0.0002905,0.0002562,0.367231697
2654.5389926433563,0.0002920,0.0002571,0.367112726
2655.799030303955,0.0002919,0.0002581,0.367330849
2656.9490649700165,0.0002924,0.0002578,0.367608398
2658.1090998649597,0.0002923,0.0002579,0.367767066
2659.2591342926025,0.0002921,0.0002583,0.367687762
2660.399168252945,0.0002925,0.0002577,0.368183464
2662.049217939377,0.0002918,0.0002571,0.367727399
2663.2092525959015,0.0002899,0.0002549,0.368223071
2664.629295349121,0.0002910,0.0002541,0.368024796
2666.4693505764008,0.0002914,0.0002546,0.368064463
2667.6193850040436,0.0002904,0.0002544,0.36810416
2668.769419670105,0.0002903,0.0002544,0.367687762
2669.919454097748,0.0002900,0.0002531,0.367390305
2671.179491996765,0.0002888,0.0002538,0.367469668
2672.329526424408,0.0002900,0.0002549,0.367469668
2673.5395624637604,0.0002912,0.0002541,0.36758858
2674.709597826004,0.0002898,0.0002529,0.367727399
2675.8696324825287,0.0002895,0.0002515,0.368084311
2677.5196821689606,0.0002902,0.0002538,0.36810416
2678.659716129303,0.0002909,0.0002541,0.367905825
2679.8797528743744,0.0002917,0.0002554,0.368024796
2681.029787302017,0.0002912,0.0002551,0.368163615
2682.169821500778,0.0002904,0.0002537,0.368302435
2683.3098559379578,0.0002905,0.0002537,0.368044645
2685.039907693863,0.0002895,0.0002522,0.367667943
2686.169941663742,0.0002880,0.0002508,0.367628247
2687.2799746990204,0.0002886,0.0002512,0.367390305
2688.4800107479095,0.0002883,0.0002530,0.36719203
2689.760049343109,0.0002879,0.0002531,0.367548943
2691.080088853836,0.0002862,0.0002538,0.367568791
2692.2701246738434,0.0002880,0.0002539,0.367925674
2693.4501600265503,0.0002891,0.0002546,0.368302435
2694.570193529129,0.0002895,0.0002545,0.367568791
2695.680226802826,0.0002905,0.0002537,0.367826521
2696.820261001587,0.0002920,0.0002524,0.367687762
2698.100299358368,0.0002923,0.0002528,0.367509276
2699.440339565277,0.0002948,0.0002538,0.367251545
2700.6203751564026,0.0002946,0.0002536,0.367608398
2701.7704095840454,0.0002934,0.0002526,0.367727399
2702.9204440116882,0.0002916,0.0002522,0.368005008
2704.070478439331,0.0002908,0.0002516,0.367925674
2705.2305133342743,0.0002902,0.0002514,0.367886037
2706.450549840927,0.0002900,0.0002525,0.367866188
2707.7705895900726,0.0002901,0.0002523,0.367767066
2709.4306395053864,0.0002896,0.0002526,0.368183464
2710.6106748580933,0.0002884,0.0002541,0.368163615
2711.7507088184357,0.0002872,0.0002567,0.368441164
2712.910743713379,0.0002875,0.0002573,0.368659288
2714.05077791214,0.0002862,0.0002564,0.36861968
2715.210812807083,0.0002842,0.0002551,0.368381709
2716.3408467769623,0.0002857,0.0002547,0.368560165
2717.8708925247192,0.0002881,0.0002534,0.368778259
2719.01092672348,0.0002881,0.0002517,0.368877411
2720.1609613895416,0.0002904,0.0002517,0.3690162
2721.290995121002,0.0002914,0.0002533,0.368579984
2722.4610302448273,0.0002927,0.0002534,0.368421406
2723.6010644435883,0.0002926,0.0002532,0.368322194
2724.7710995674133,0.0002915,0.0002523,0.368163615
2725.961135149002,0.0002916,0.0002539,0.368381709
2727.111169576645,0.0002916,0.0002560,0.36836189
2728.28120470047,0.0002916,0.0002575,0.367886037
2729.4512400627136,0.0002906,0.0002566,0.367628247
2730.62127494812,0.0002898,0.0002567,0.367767066
2731.891313314438,0.0002891,0.0002564,0.367925674
2733.4013583660126,0.0002882,0.0002559,0.368381709
2734.5513927936554,0.0002882,0.0002552,0.368342042
2735.7114276885986,0.0002880,0.0002549,0.368262738
2736.871462583542,0.0002861,0.0002537,0.368123919
2738.0214970111847,0.0002857,0.0002547,0.368064463
2739.1315302848816,0.0002870,0.0002556,0.368461013
2740.241563796997,0.0002876,0.0002553,0.368322194
2741.3815977573395,0.0002876,0.0002541,0.36861968
2742.6816370487213,0.0002870,0.0002522,0.368520528
2743.7916700839996,0.0002880,0.0002523,0.368461013
2744.901703596115,0.0002891,0.0002525,0.368183464
2746.051738023758,0.0002895,0.0002521,0.367648095
2747.2117726802826,0.0002866,0.0002511,0.368203282
2748.54181265831,0.0002866,0.0002516,0.368302435
2749.8018505573273,0.0002861,0.0002520,0.368461013
2750.961885213852,0.0002855,0.0002519,0.368421406
2752.101919412613,0.0002854,0.0002534,0.36850071
2753.2619540691376,0.0002831,0.0002533,0.368441164
2755.2220129966736,0.0002827,0.0002529,0.368084311
2756.3720474243164,0.0002832,0.0002524,0.368302435
2757.6520857810974,0.0002825,0.0002508,0.36836189
2758.8121206760406,0.0002842,0.0002530,0.368560165
2760.182161808014,0.0002847,0.0002534,0.368183464
2761.312195777893,0.0002836,0.0002535,0.367905825
2762.4622304439545,0.0002836,0.0002545,0.367905825
2763.602264404297,0.0002832,0.0002536,0.36810416
2765.0323073863983,0.0002828,0.0002533,0.368441164
2766.1723415851593,0.0002808,0.0002522,0.367965341
2767.2823746204376,0.0002807,0.0002530,0.367330849
2768.422409057617,0.0002805,0.0002551,0.367985189
2769.532442331314,0.0002804,0.0002566,0.36836189
2770.642475605011,0.0002800,0.0002575,0.368123919
2772.05251789093,0.0002816,0.0002573,0.367866188
2773.172551393509,0.0002796,0.0002551,0.367925674
2774.3425867557526,0.0002792,0.0002544,0.368005008
2775.5726234912872,0.0002803,0.0002540,0.368322194
2776.682656764984,0.0002801,0.0002530,0.367965341
2777.7926902770996,0.0002815,0.0002528,0.367826521
2779.0527279376984,0.0002811,0.0002518,0.367608398
2780.212762594223,0.0002808,0.0002490,0.367469668
2781.5128016471863,0.0002810,0.0002489,0.367429972
2782.6728365421295,0.0002810,0.0002493,0.367013603
2783.8128707408905,0.0002810,0.0002488,0.366736025
2784.9629051685333,0.0002818,0.0002490,0.367350698
2786.1029393672943,0.0002823,0.0002486,0.366398931
2787.282974720001,0.0002833,0.0002503,0.366240293
2788.913023710251,0.0002827,0.0002509,0.366656661
2790.0630581378937,0.0002830,0.0002517,0.366418779
2791.2630944252014,0.0002821,0.0002497,0.366260141
2792.4231288433075,0.0002826,0.0002503,0.366160989
2793.6931672096252,0.0002842,0.0002511,0.366775632
2794.8632020950317,0.0002842,0.0002530,0.367033422
2796.0032365322113,0.0002841,0.0002533,0.367370516
2797.153270959854,0.0002878,0.0002546,0.367350698
2798.313305616379,0.0002893,0.0002535,0.36719203
2799.74334859848,0.0002925,0.0002539,0.367628247
2801.3333961963654,0.0002926,0.0002529,0.367806673
2802.793440103531,0.0002925,0.0002524,0.367826521
2803.953474998474,0.0002927,0.0002520,0.367568791
2805.113509654999,0.0002920,0.0002517,0.36810416
2806.273544549942,0.0002921,0.0002529,0.367985189
2807.4635801315308,0.0002924,0.0002521,0.367608398
2808.6036145687103,0.0002922,0.0002525,0.367767066
2809.7436485290527,0.0002932,0.0002528,0.366835177
2810.9236838817596,0.0002941,0.0002530,0.367112726
2812.073718547821,0.0002929,0.0002527,0.367311001
2813.223752975464,0.0002914,0.0002540,0.366914451
2814.3637874126434,0.0002888,0.0002541,0.367370516
2815.4738199710846,0.0002859,0.0002535,0.366815329
2816.5838420391083,0.0002858,0.0002540,0.36705327
2817.7238647937775,0.0002870,0.0002543,0.366736025
2818.8338871002197,0.0002863,0.0002544,0.366716176
2820.0039105415344,0.0002881,0.0002542,0.367211878
2821.113932609558,0.0002893,0.0002535,0.367013603
2822.233955144882,0.0002892,0.0002533,0.366755813
2823.343977212906,0.0002900,0.0002533,0.366954148
2824.473999977112,0.0002905,0.0002521,0.367350698
2825.5840220451355,0.0002894,0.0002511,0.367429972
2826.814046859741,0.0002901,0.0002504,0.367073059
2828.094072341919,0.0002906,0.0002499,0.36784637
2829.49410033226,0.0002894,0.0002505,0.367965341
2830.8441274166107,0.0002882,0.0002507,0.367687762
2832.014150619507,0.0002869,0.0002508,0.367767066
2833.1741740703583,0.0002864,0.0002509,0.368044645
2834.3341970443726,0.0002877,0.0002509,0.367866188
2835.484220266342,0.0002893,0.0002528,0.367350698
2836.8142466545105,0.0002894,0.0002523,0.36719203
2837.9642696380615,0.0002902,0.0002509,0.367073059
2839.1042923927307,0.0002908,0.0002501,0.367211878
2840.2743158340454,0.0002915,0.0002508,0.367628247
2841.464339733124,0.0002913,0.0002502,0.368005008
2842.6443634033203,0.0002912,0.0002496,0.367925674
2843.8743879795074,0.0002907,0.0002518,0.368183464
2845.254415512085,0.0002897,0.0002518,0.367985189
2847.2244548797607,0.0002893,0.0002500,0.367806673
2848.3844780921936,0.0002887,0.0002491,0.367925674
2849.784506082535,0.0002872,0.0002474,0.367945492
2850.934529066086,0.0002871,0.0002474,0.367806673
2852.2245547771454,0.0002861,0.0002467,0.367826521
2853.7145845890045,0.0002850,0.0002477,0.367370516
2854.8546073436737,0.0002835,0.0002475,0.367707551
2856.0046305656433,0.0002839,0.0002492,0.367568791
2857.1646535396576,0.0002855,0.0002508,0.367608398
2858.324676990509,0.0002853,0.0002503,0.367747217
2859.8647077083588,0.0002863,0.0002504,0.367390305
2861.004730463028,0.0002853,0.0002497,0.367251545
2862.2147545814514,0.0002849,0.0002492,0.367350698
2863.3447773456573,0.0002844,0.0002488,0.367806673
2864.514800786972,0.0002835,0.0002483,0.367727399
2865.6548235416412,0.0002844,0.0002496,0.367429972
2866.814846754074,0.0002852,0.0002516,0.36758858
2868.0948724746704,0.0002842,0.0002512,0.367707551
2869.3448972702026,0.0002836,0.0002514,0.368520528
2870.5149207115173,0.0002841,0.0002508,0.368421406
2871.884948015213,0.0002848,0.0002486,0.368441164
2873.044971227646,0.0002841,0.0002473,0.368123919
2874.2049946784973,0.0002824,0.0002456,0.368282586
2875.3450174331665,0.0002825,0.0002464,0.36758858
2877.1150527000427,0.0002825,0.0002481,0.367648095
2878.2650756835938,0.0002819,0.0002478,0.367132574
2880.095112323761,0.0002816,0.0002478,0.367687762
2881.625142812729,0.0002801,0.0002474,0.367965341
2882.7751660346985,0.0002800,0.0002477,0.367747217
2884.1351931095123,0.0002805,0.0002490,0.368044645
2885.3752179145813,0.0002807,0.0002492,0.368163615
2886.535241127014,0.0002797,0.0002481,0.368342042
2888.045271396637,0.0002793,0.0002483,0.368123919
2889.185294151306,0.0002785,0.0002484,0.368084311
2890.3053164482117,0.0002790,0.0002490,0.368223071
2891.4253389835358,0.0002792,0.0002488,0.368302435
2892.5353610515594,0.0002789,0.0002479,0.36836189
2893.6453833580017,0.0002796,0.0002471,0.368183464
2894.775405883789,0.0002794,0.0002477,0.368302435
2895.895428419113,0.0002799,0.0002464,0.368421406
2897.145453453064,0.0002802,0.0002450,0.367866188
2898.2754759788513,0.0002796,0.0002449,0.367945492
2899.4254989624023,0.0002801,0.0002457,0.367608398
2900.8355271816254,0.0002806,0.0002464,0.367608398
2902.1455533504486,0.0002818,0.0002450,0.367806673
2903.3055765628815,0.0002809,0.0002447,0.368143767
2904.4555995464325,0.0002798,0.0002442,0.368282586
2905.6156227588654,0.0002798,0.0002441,0.368461013
2906.735645055771,0.0002802,0.0002435,0.368183464
2907.8656675815582,0.0002809,0.0002410,0.368005008
2909.1456933021545,0.0002808,0.0002396,0.368302435
2910.3057165145874,0.0002806,0.0002393,0.368540317
2911.4557394981384,0.0002811,0.0002412,0.368441164
2912.665763616562,0.0002801,0.0002418,0.368322194
2913.865787744522,0.0002808,0.0002422,0.368302435
2915.205814599991,0.0002804,0.0002429,0.368123919
2916.4058384895325,0.0002805,0.0002426,0.36810416
2917.5158607959747,0.0002810,0.0002431,0.367767066
2918.6258828639984,0.0002808,0.0002456,0.367806673
2920.155913591385,0.0002792,0.0002469,0.368203282
2921.295936346054,0.0002798,0.0002469,0.368005008
2922.7559654712677,0.0002797,0.0002476,0.367965341
2923.875988006592,0.0002796,0.0002469,0.367727399
2924.9860100746155,0.0002791,0.0002464,0.367548943
2926.0960323810577,0.0002807,0.0002479,0.367786914
2927.226054906845,0.0002811,0.0002469,0.367806673
2928.3360772132874,0.0002813,0.0002459,0.367648095
2929.4660997390747,0.0002815,0.0002464,0.36744982
2930.576122045517,0.0002822,0.0002459,0.367628247
2932.0161509513855,0.0002839,0.0002461,0.36758858
2933.126173019409,0.0002842,0.0002473,0.368183464
2934.296196460724,0.0002840,0.0002471,0.368024796
2935.4262187480927,0.0002853,0.0002471,0.368005008
2936.5362412929535,0.0002848,0.0002467,0.36784637
2937.6662635803223,0.0002838,0.0002464,0.367925674
2938.7862861156464,0.0002825,0.0002460,0.367786914
2939.9163088798523,0.0002815,0.0002454,0.367667943
2941.036331176758,0.0002826,0.0002449,0.367687762
2942.166353702545,0.0002831,0.0002444,0.367925674
2943.276375770569,0.0002846,0.0002448,0.368203282
2944.4363992214203,0.0002852,0.0002439,0.368044645
2945.5664217472076,0.0002853,0.0002433,0.367687762
2946.67644405365,0.0002853,0.0002431,0.367826521
2947.7864661216736,0.0002842,0.0002442,0.36784637
2948.8964881896973,0.0002837,0.0002446,0.367667943
2950.206514596939,0.0002814,0.0002456,0.367826521
2951.3165366649628,0.0002803,0.0002463,0.368024796
2952.436559200287,0.0002800,0.0002482,0.368005008
2953.566581726074,0.0002797,0.0002489,0.368005008
2954.6766040325165,0.0002807,0.0002499,0.368024796
2956.23663520813,0.0002830,0.0002516,0.367985189
2957.3666577339172,0.0002830,0.0002526,0.368203282
2958.4766800403595,0.0002812,0.0002519,0.368679136
2959.6167027950287,0.0002793,0.0002515,0.368480861
2960.7667257785797,0.0002779,0.0002499,0.368738651
2961.906748533249,0.0002782,0.0002491,0.368401557
2963.106772661209,0.0002793,0.0002496,0.368837774
2964.266795873642,0.0002805,0.0002499,0.368738651
2965.3768179416656,0.0002809,0.0002493,0.36850071
2966.606842517853,0.0002818,0.0002492,0.368480861
2967.7868661880493,0.0002845,0.0002489,0.368599832
2968.9168887138367,0.0002852,0.0002482,0.368262738
2970.0669119358063,0.0002845,0.0002477,0.368282586
2971.17693400383,0.0002841,0.0002480,0.368778259
2972.2869560718536,0.0002837,0.0002478,0.368005008
2973.426978826523,0.0002827,0.0002472,0.368599832
2975.0670115947723,0.0002838,0.0002476,0.367925674
2976.467039823532,0.0002847,0.0002460,0.368203282
2977.577061891556,0.0002852,0.0002460,0.368441164
2978.7070846557617,0.0002863,0.0002464,0.368262738
2979.8171067237854,0.0002878,0.0002468,0.36810416
2980.937129020691,0.0002882,0.0002459,0.368084311
2982.1671538352966,0.0002881,0.0002473,0.368143767
2983.307176589966,0.0002874,0.0002460,0.367905825
2984.42719912529,0.0002867,0.0002462,0.368381709
2985.5372211933136,0.0002867,0.0002457,0.36850071
2986.6672439575195,0.0002862,0.0002459,0.368342042
2987.777266025543,0.0002865,0.0002459,0.368480861
2988.9072885513306,0.0002860,0.0002445,0.368322194
2990.017310857773,0.0002853,0.0002447,0.368064463
2991.3073365688324,0.0002843,0.0002445,0.368401557
2992.4273591041565,0.0002837,0.0002453,0.368738651
2993.53738117218,0.0002821,0.0002459,0.368381709
2994.6774039268494,0.0002814,0.0002457,0.368540317
2995.7874262332916,0.0002807,0.0002455,0.368738651
2997.4774601459503,0.0002795,0.0002452,0.368956685
2998.587482213974,0.0002787,0.0002448,0.369293779
2999.987510204315,0.0002770,0.0002448,0.369036049
3001.097532272339,0.0002770,0.0002438,0.369055897
3002.237555027008,0.0002769,0.0002435,0.369135201
3003.367577791214,0.0002747,0.0002421,0.369293779
3004.4775998592377,0.0002756,0.0002426,0.368738651
3005.677623987198,0.0002776,0.0002439,0.368560165
3007.5976622104645,0.0002769,0.0002450,0.368659288
3008.697684288025,0.0002775,0.0002453,0.368381709
3009.817706823349,0.0002764,0.0002444,0.368718803
3010.9777297973633,0.0002772,0.0002452,0.368381709
3012.327756881714,0.0002778,0.0002462,0.368520528
3013.4977803230286,0.0002790,0.0002475,0.368143767
3014.6378030776978,0.0002776,0.0002461,0.368262738
3015.7678258419037,0.0002792,0.0002476,0.368005008
3016.8778479099274,0.0002800,0.0002500,0.368242919
3017.987869977951,0.0002786,0.0002477,0.36836189
3019.0878920555115,0.0002796,0.0002485,0.367945492
3020.237915277481,0.0002797,0.0002470,0.368560165
3021.417938709259,0.0002798,0.0002448,0.36861968
3022.56796169281,0.0002807,0.0002447,0.368302435
3023.797986268997,0.0002791,0.0002445,0.368282586
3024.9080085754395,0.0002795,0.0002454,0.368441164
3026.0280311107635,0.0002776,0.0002465,0.368401557
3027.1380531787872,0.0002773,0.0002458,0.36861968
3028.3980782032013,0.0002778,0.0002477,0.368381709
3029.918108701706,0.0002775,0.0002470,0.368282586
3031.758145570755,0.0002784,0.0002447,0.368024796
3032.8681678771973,0.0002777,0.0002442,0.368123919
3034.3681976795197,0.0002775,0.0002459,0.368421406
3035.558221578598,0.0002764,0.0002447,0.368242919
3036.898248195648,0.0002769,0.0002457,0.368262738
3038.0182707309723,0.0002778,0.0002452,0.368123919
3039.1282930374146,0.0002784,0.0002425,0.368223071
3040.2383151054382,0.0002798,0.0002435,0.368342042
3041.408338546753,0.0002810,0.0002445,0.368441164
3042.5183606147766,0.0002843,0.0002480,0.36850071
3043.658383369446,0.0002839,0.0002485,0.368381709
3044.7684059143066,0.0002834,0.0002496,0.368441164
3045.8784279823303,0.0002813,0.0002481,0.368203282
3047.06845164299,0.0002798,0.0002476,0.368421406
3048.178473711014,0.0002797,0.0002475,0.368679136
3049.2884962558746,0.0002801,0.0002482,0.368897229
3050.418518781662,0.0002795,0.0002471,0.368738651
3051.818546772003,0.0002774,0.0002462,0.368639439
3053.3085765838623,0.0002802,0.0002508,0.368560165
3054.418598651886,0.0002795,0.0002518,0.36861968
3055.53862118721,0.0002781,0.0002521,0.368956685
3056.6686437129974,0.0002760,0.0002510,0.368679136
3057.8086664676666,0.0002776,0.0002512,0.368738651
3058.9586896896362,0.0002758,0.0002494,0.36850071
3060.188714027405,0.0002769,0.0002493,0.368262738
3061.328736782074,0.0002743,0.0002460,0.368242919
3062.468759536743,0.0002768,0.0002463,0.368183464
3063.608782529831,0.0002761,0.0002438,0.367925674
3064.7888062000275,0.0002762,0.0002425,0.367965341
3065.9388291835785,0.0002748,0.0002418,0.367747217
3067.1988542079926,0.0002735,0.0002428,0.367568791
3068.8488874435425,0.0002729,0.0002424,0.367886037
3069.998910188675,0.0002736,0.0002427,0.367925674
3071.1389331817627,0.0002757,0.0002459,0.367925674
3072.308956384659,0.0002788,0.0002495,0.367965341
3073.4489793777466,0.0002781,0.0002502,0.367905825
3074.6190028190613,0.0002770,0.0002499,0.368044645
3075.7590255737305,0.0002767,0.0002467,0.368024796
3076.8990483283997,0.0002764,0.0002448,0.367965341
3078.0590715408325,0.0002774,0.0002441,0.368381709
3079.1990942955017,0.0002764,0.0002423,0.368421406
3080.359117746353,0.0002745,0.0002415,0.368738651
3082.089152097702,0.0002735,0.0002404,0.368005008
3083.309176683426,0.0002737,0.0002407,0.368242919
3084.649203300476,0.0002734,0.0002405,0.368560165
3085.9592294692993,0.0002734,0.0002407,0.368262738
3087.5692615509033,0.0002727,0.0002406,0.368421406
3089.0192906856537,0.0002736,0.0002411,0.368163615
3090.1493134498596,0.0002734,0.0002411,0.367826521
3091.289336204529,0.0002736,0.0002403,0.367648095
3092.4593596458435,0.0002725,0.0002389,0.367985189
